id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;country;time_zone;is_city;is_main_station;is_airport;is_suggestable;country_hint;main_station_hint;sncf_id;sncf_tvs_id;sncf_is_enabled;idtgv_id;idtgv_is_enabled;db_id;db_is_enabled;busbud_id;busbud_is_enabled;distribusion_id;distribusion_is_enabled;flixbus_id;flixbus_is_enabled;cff_id;cff_is_enabled;leoexpress_id;leoexpress_is_enabled;obb_id;obb_is_enabled;ouigo_id;ouigo_is_enabled;trenitalia_id;trenitalia_is_enabled;trenitalia_rtvt_id;ntv_rtiv_id;ntv_id;ntv_is_enabled;hkx_id;hkx_is_enabled;renfe_id;renfe_is_enabled;atoc_id;atoc_is_enabled;benerail_id;benerail_is_enabled;westbahn_id;westbahn_is_enabled;sncf_self_service_machine;same_as;info:de;info:en;info:es;info:fr;info:it;info:nb;info:nl;info:cs;info:da;info:hu;info:ja;info:ko;info:pl;info:pt;info:ru;info:sv;info:tr;info:zh;normalised_code;iata_airport_code
4690;Lorient;lorient;8747600;87476002;47.755597;-3.366221;;FR;Europe/Paris;f;f;f;t;f;f;FRLRT;LRT;t;;f;8700207;f;gbmxek;t;FRLRT;t;4478;t;;f;;f;8700207;f;;f;;f;;;;f;;f;8700678;f;;f;FRLRT;f;;f;t;;;;;;;;;;;;ロリアン;로리앙;;;Лорьян;;;洛里昂;urn:trainline:public:nloc:csv4690;
4691;Lirey la Chapelle;lirey-la-chapelle;8713986;;48.153838;4.047015;;FR;Europe/Paris;f;f;f;t;f;f;FRLRY;;t;;f;8705070;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4691;
4692;Lury-sur-Arnon;lury-sur-arnon;8731770;87317701;47.1166670000;2.0500000000;;FR;Europe/Paris;f;f;f;t;f;f;FRLSA;;t;;f;8701474;f;;f;;f;;f;;f;;f;8701474;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4692;
4694;Lusigny-sur-Barse;lusigny-sur-barse;;;48.2500000000;4.2666670000;;FR;Europe/Paris;t;f;f;f;f;f;FRLSL;;t;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4694;
4695;Lusigny-sur-Barse RN19;lusigny-sur-barse-rn19;8727995;87279950;48.240224;4.280546;4694;FR;Europe/Paris;f;f;f;t;f;f;FRPAP;;t;;f;8705178;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4695;
4696;Lusigny-sur-Barse Centre;lusigny-sur-barse-centre;8721598;87215988;48.254562;4.254864;4694;FR;Europe/Paris;f;t;f;t;f;f;FRYSC;;t;;f;8705179;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4696;
4697;Lison;lison;8744721;87447219;49.226834;-1.050339;;FR;Europe/Paris;f;f;f;t;t;f;FRLSN;LSN;t;;f;8700027;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;8700031;f;;f;FRLSN;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4697;
4698;Les Sables-d’Olonne;les-sables-dolonne;8748644;87486449;46.499917;-1.781050;;FR;Europe/Paris;f;f;f;t;f;f;FRLSO;LSO;t;;f;8700200;f;gbq8x2;t;;f;13148;t;;f;;f;8700200;f;;f;;f;;;;f;;f;8700624;f;;f;FRLSO;f;;f;t;;;;;;;;;;;;レ・サーブル＝ドロンヌ;;;;Ле-Сабль-д’Олон;;;莱萨布勒多洛讷;urn:trainline:public:nloc:csv4698;
4699;Lyon St-Paul;lyon-st-paul;8772115;87721159;45.766010;4.827057;4718;FR;Europe/Paris;f;f;f;t;f;f;FRLSP;LSP;t;;f;8703872;f;;f;;f;;f;;f;;f;8703872;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;Lione;;;;;;リヨン;리옹;;;Лион;;;里昂;urn:trainline:public:nloc:csv4699;
4701;La Souterraine;la-souterraine;8759237;87592378;46.239792;1.492151;;FR;Europe/Paris;f;f;f;t;f;f;FRLST;LST;t;;f;8701994;f;;f;;f;;f;;f;;f;8701994;f;;f;;f;;;;f;;f;8700511;f;;f;FRLST;f;;f;f;;;;;;;;;;;;;;;;Ла-Сутеррен;;;拉苏泰尔兰;urn:trainline:public:nloc:csv4701;
4702;La Source Université;la-source-universite;8713745;87137455;47.838317;1.944285;4894;FR;Europe/Paris;f;f;f;t;f;f;FRLSU;;t;;f;8705044;f;;f;;f;;f;;f;;f;8705044;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;オルレアン;오를레앙;;Orleães;Орлеан;;;奥尔良;urn:trainline:public:nloc:csv4702;
4703;Lichtenberg;lichtenberg;8711064;87110643;48.9166670000;7.4833330000;;FR;Europe/Paris;f;f;f;t;f;f;FRLTB;;t;;f;8705026;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4703;
4704;Les Fontinettes;les-fontinettes;8731730;87317305;50.940831;1.8496343;;FR;Europe/Paris;f;f;f;t;f;f;FRLTS;LTS;t;;f;8701144;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;8700841;f;;f;FRLTS;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4704;
4706;La Chapelle-St-Luc;la-chapelle-st-luc;8713951;87139519;48.323671;4.031635;;FR;Europe/Paris;f;f;f;t;f;f;FRLUC;;t;;f;8705065;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;샤펠생뤼크;;;Ла-Шапель-Сен-Люк;;;拉沙佩勒圣吕克;urn:trainline:public:nloc:csv4706;
4707;Lucé;luce;8739401;87394015;48.4366725;1.4529681;;FR;Europe/Paris;f;f;f;t;f;f;FRLUE;LCJ;t;;f;8703386;f;;f;;f;;f;;f;;f;8703386;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4707;
4708;Ludon;ludon;;;44.9833330000;-0.6000000000;;FR;Europe/Paris;t;f;f;f;f;f;FRLUN;;t;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4708;
4710;Lure;lure;8718524;87185249;47.683269;6.4925787;;FR;Europe/Paris;f;f;f;t;f;f;FRLUR;LUR;t;;f;8700279;f;;f;;f;;f;;f;;f;8700279;f;;f;;f;;;;f;;f;8700962;f;;f;FRLUR;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4710;
4711;Lutterbach;lutterbach;8718266;87182667;47.7582136;7.276994;;FR;Europe/Paris;f;f;f;t;f;f;FRLUT;LUT;t;;f;8701439;f;;f;;f;;f;;f;;f;8701439;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Люттербак;;;吕泰尔巴克;urn:trainline:public:nloc:csv4711;
4713;Lalevade-d’Ardèche;lalevade-dardeche;8776479;;44.64962008274752;4.322905540466309;;FR;Europe/Paris;f;f;f;f;f;f;FRLVD;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4713;
4714;Laval;laval;;;48.0666670000;-0.7666670000;;FR;Europe/Paris;t;f;f;f;f;f;FRLVR;;t;;f;;f;gbx3qq;t;;f;4428;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;t;;;;;;;;;;;;;;;;Лаваль;;;;urn:trainline:public:nloc:csv4714;
4715;Longwy;longwy;8719400;87194001;49.5129923;5.7696358;5702;FR;Europe/Paris;f;t;f;t;f;f;FRLWY;LWY;t;;f;8700162;t;;f;;f;;f;;f;;f;8700162;f;;f;;f;;;;f;;f;8700954;f;;f;FRLWY;f;;f;f;;;;;;;;;;;;ロンウィ;롱위;;;Лонгви;;;隆格维;urn:trainline:public:nloc:csv4715;
4716;St-Lyé-la-Forêt Mairie;st-lye-la-foret-mairie;8720853;;48.0500000000;1.9833330000;;FR;Europe/Paris;f;f;f;t;f;f;FRLYE;;t;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;圣利埃拉福雷;urn:trainline:public:nloc:csv4716;
4717;Lyon Gorge de Loup;lyon-gorge-de-loup;8772117;87721175;45.766078;4.804631;4718;FR;Europe/Paris;f;f;f;t;f;f;FRLYL;LYL;t;;f;8703871;f;;f;;f;;f;;f;;f;8703871;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;Lione;;;;;;リヨン;리옹;;;Лион;;;里昂;urn:trainline:public:nloc:csv4717;
4718;Lyon;lyon;8724853;;45.76765767630457;4.834907054901123;;FR;Europe/Paris;t;f;f;t;f;f;FRLYS;;t;;f;8796002;t;u05kq2;t;FRLYS;t;3498;t;;f;;f;8796002;f;LY1;t;;f;;;;f;;f;87303;t;;f;FRLYO;f;;f;f;;;;;;Lione;;;;;;リヨン;리옹;;;Лион;;;里昂;urn:trainline:public:nloc:csv4718;
4719;Millau;millau;8778300;87783001;44.102344;3.074570;;FR;Europe/Paris;f;f;f;t;f;f;FRMAU;MAU;t;;f;8700093;f;spf4vu;t;;f;10608;t;;f;;f;8700093;f;;f;;f;;;;f;;f;8700134;f;;f;FRMAU;f;;f;f;;;;;;;;;;;;ミヨー;미요;;;Мийо;;;米约;urn:trainline:public:nloc:csv4719;
4720;Meymac;meymac;;;45.5333330000;2.1666670000;;FR;Europe/Paris;t;f;f;f;f;f;FRMAY;;t;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Мемак;;;梅马克;urn:trainline:public:nloc:csv4720;
4721;Meymac;meymac;8759427;87594275;45.5302313;2.1640905;4720;FR;Europe/Paris;f;t;f;t;f;f;FRMYC;MYC;t;;f;8701641;f;;f;;f;;f;;f;;f;8701641;f;;f;;f;;;;f;;f;8700986;f;;f;FRMYC;f;;f;f;;;;;;;;;;;;;;;;Мемак;;;梅马克;urn:trainline:public:nloc:csv4721;
4722;Miramas;miramas;8775300;87753004;43.580704;5.000264;;FR;Europe/Paris;f;f;f;t;f;f;FRMAZ;MAS;t;;f;8700362;f;;f;;f;;f;;f;;f;8700362;f;;f;;f;;;;f;;f;8700590;f;;f;FRMAZ;f;;f;t;;;;;;;;;;;;ミラマ;미라마;;;Мирамас;;;米拉马;urn:trainline:public:nloc:csv4722;
4723;Marseille Blancarde;marseille-blancarde;8775108;87751081;43.29614391;5.406559;4790;FR;Europe/Paris;f;f;f;t;f;f;FRMBC;MBC;t;;f;8700464;f;;f;;f;;f;;f;;f;8700464;f;;f;8775108;f;;;;f;;f;;f;;f;FRMBC;f;;f;f;;;;Marsella;;Marsiglia;;;;;;マルセイユ;마르세유;Marsylia;Marselha;Марсель;;Marsilya;马赛;urn:trainline:public:nloc:csv4723;
4725;Monbalen;monbalen;8713441;87134411;44.3166670000;0.7166670000;;FR;Europe/Paris;f;f;f;t;f;f;FRMBL;;t;;f;8706316;f;;f;;f;;f;;f;;f;8706316;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4725;
4728;Mouchard;mouchard;8771883;87718833;46.976911;5.799644;;FR;Europe/Paris;f;f;f;t;f;f;FRMCD;MCD;t;;f;8700049;f;;f;;f;;f;;f;;f;8700049;f;;f;;f;;;;f;;f;8700060;f;;f;FRMCD;f;;f;t;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4728;
4729;Montchanin;montchanin;8769430;87694307;46.7592649;4.4814867;;FR;Europe/Paris;f;f;f;t;f;f;FRMCH;MCH;t;;f;8700166;f;;f;;f;;f;;f;;f;8700166;f;;f;;f;;;;f;;f;8700383;f;;f;FRMCH;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4729;
4730;St-Martin-de-Crau;st-martin-de-crau;8775368;87753681;43.6223344;4.8003403;;FR;Europe/Paris;f;f;f;t;f;f;FRMCR;SMD;t;;f;8705491;f;;f;;f;;f;;f;;f;8705491;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Сен-Мартен-де-Кро;;;圣马丹德克罗;urn:trainline:public:nloc:csv4730;
4731;Morcenx;morcenx;8767310;87673103;44.033565;-0.908640;;FR;Europe/Paris;f;f;f;t;f;f;FRMCX;MCX;t;;f;8700196;f;;f;;f;;f;;f;;f;8700196;f;;f;;f;;;;f;;f;8700574;f;;f;FRMCX;f;;f;f;;;;;;;;;;;;;;;;;;;莫尔桑;urn:trainline:public:nloc:csv4731;
4732;Machy;machy;8713987;87139873;48.1333330000;4.0500000000;;FR;Europe/Paris;f;f;f;t;f;f;FRMCY;;t;;f;8705071;f;;f;;f;;f;;f;;f;8705071;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4732;
4733;Montoir-de-Bretagne;montoir-de-bretagne;8748171;87481713;47.3210164;-2.1616777;;FR;Europe/Paris;f;f;f;t;f;f;FRMDB;MDB;t;;f;8701526;f;;f;;f;;f;;f;;f;8701526;f;;f;;f;;;;f;;f;8700756;f;;f;FRMDB;f;;f;f;;;;;;;;;;;;;;;;;;;蒙图瓦德布雷塔尼;urn:trainline:public:nloc:csv4733;
4735;Montaigut-en-Combraille;montaigut-en-combraille;8732760;87327601;46.1833330000;2.8000000000;;FR;Europe/Paris;f;f;f;t;f;f;FRMEC;;t;;f;8705720;f;;f;;f;;f;;f;;f;8705720;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4735;
4737;Melun;melun;8768200;87682005;48.527662;2.655404;;FR;Europe/Paris;f;f;f;t;f;f;FRMEL;MEL;t;;f;8700540;f;;f;;f;;f;;f;;f;8700540;f;;f;;f;;;;f;;f;8700467;f;;f;FRMEL;f;;f;t;;;;;;;;;;;;ムラン;믈룅;;;Мелён;;;默伦;urn:trainline:public:nloc:csv4737;
4738;Mende;mende;8778360;87783605;44.522322;3.5019875;;FR;Europe/Paris;f;f;f;t;f;f;FRMEN;MDE;t;;f;8703965;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;8700994;f;;f;FRMEN;f;;f;f;;;;;;;;;;;;マンド;;;;;;;;urn:trainline:public:nloc:csv4738;
4740;Mézidon;mezidon;8744420;87444208;49.07100;-0.07496;;FR;Europe/Paris;f;f;f;t;f;f;FRMEZ;MEZ;t;;f;8700397;f;;f;;f;;f;;f;;f;8700397;f;;f;;f;;;;f;;f;8700769;f;;f;FRMEZ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4740;
4741;Font-Romeu;font-romeu;;;42.5055150000;2.0401100000;;FR;Europe/Paris;t;f;f;f;f;f;FRMFL;;t;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4741;
4742;Font-Romeu Ville;font-romeu-ville;8700226;87002261;42.49677473721934;2.0333772897720332;4741;FR;Europe/Paris;f;f;f;t;f;f;FRMFV;;t;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;フォン＝ロムー＝オデイヨ＝ヴィア;;;;;;;丰罗默-奥代洛维阿;urn:trainline:public:nloc:csv4742;
4743;Font-Romeu-Odeillo-Via;font-romeu-odeillo-via;8778481;87784819;42.4912317;2.0383917;4741;FR;Europe/Paris;f;t;f;t;f;f;FRQZF;FRM;t;;f;8700388;f;;f;;f;;f;;f;;f;8700388;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;フォン＝ロムー＝オデイヨ＝ヴィア;;;;;;;丰罗默-奥代洛维阿;urn:trainline:public:nloc:csv4743;
4744;Magneux—Courlandon;magneux-courlandon;8740098;87400986;49.3100006;3.7331444;;FR;Europe/Paris;f;f;f;t;f;f;FRMGN;MXN;t;;f;8705357;f;;f;;f;;f;;f;;f;8705357;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4744;
4745;Galimas;galimas;8713439;87134395;44.28231;0.687962;;FR;Europe/Paris;f;f;f;t;f;f;FRMGS;;t;;f;8706410;f;;f;;f;;f;;f;;f;8706410;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4745;
4746;Margaux;margaux;;;45.0500000000;-0.6666670000;;FR;Europe/Paris;t;f;f;f;f;f;FRMGU;;t;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4746;
4748;Margut Village;margut-village;8711271;87112714;49.5833330000;5.2666670000;4789;FR;Europe/Paris;f;f;f;t;f;f;FRMGV;;t;;f;8704963;f;;f;;f;;f;;f;;f;8704963;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Маргю;;;马尔居;urn:trainline:public:nloc:csv4748;
4749;Mesgrigny;mesgrigny;8713955;87139550;48.4833330000;3.8833330000;;FR;Europe/Paris;f;f;f;t;f;f;FRMGY;;t;;f;8705062;f;;f;;f;;f;;f;;f;8705062;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4749;
4750;Mehun-sur-Indre;mehun-sur-indre;8727917;87279174;46.840271;1.542144;;FR;Europe/Paris;f;f;f;t;f;f;FRMHI;;t;;f;8701570;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4750;
4751;Mohon;mohon;8717215;87172155;49.752584;4.73313;;FR;Europe/Paris;f;f;f;t;f;f;FRMHN;MNH;t;;f;8701524;f;;f;;f;;f;;f;;f;8701524;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4751;
4752;Chaumont Hôpital;chaumont-hopital;8710741;87107417;48.1166670000;5.1333330000;4767;FR;Europe/Paris;f;f;f;t;f;f;FRMHT;;t;;f;8705027;f;;f;;f;;f;;f;;f;8705027;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;ショーモン;;;;Шомон;;;;urn:trainline:public:nloc:csv4752;
4753;Mulhouse;mulhouse;;;47.7500000000;7.3333330000;;FR;Europe/Paris;t;f;f;f;f;f;FRMLH;;t;;f;;f;u0mpwu;t;;f;3998;t;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;t;;Mülhausen;;;;;;;Mylhúzy;;;ミュルーズ;뮐루즈;Miluza;;Мюлуз;;;米卢斯;urn:trainline:public:nloc:csv4753;
4754;Montluçon Rimard;montlucon-rimard;8732367;87323675;46.3355913;2.6115119;4671;FR;Europe/Paris;f;f;f;t;f;f;FRMLR;;t;;f;8704443;f;;f;;f;;f;;f;;f;8704443;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4754;
4755;Monsempron-Libos;monsempron-libos;8758645;87586453;44.486631;0.9412277;;FR;Europe/Paris;f;f;f;t;f;f;FRMLS;MLS;t;;f;8704014;f;;f;;f;;f;;f;;f;8704014;f;;f;;f;;;;f;;f;8700658;f;;f;FRMLS;f;;f;f;;;;;;;;;;;;;;;;;;;蒙桑普龙利博;urn:trainline:public:nloc:csv4755;
4756;Mâcon—Loché TGV;macon-loche-tgv;8772570;87725705;46.282884;4.778876;5041;FR;Europe/Paris;f;f;f;t;f;f;FRMLT;MLH;t;;f;8700253;f;;f;;f;;f;;f;;f;8700253;f;;f;;f;;;;f;;f;8700891;f;;f;FRMLT;f;;f;t;;;;;;;;;;;;マコン;마콩;;;Макон;;;马孔;urn:trainline:public:nloc:csv4756;
4757;Marne-la-Vallée—Chessy;marne-la-vallee-chessy;8711184;87111849;48.869856;2.782720;4819;FR;Europe/Paris;f;t;f;t;f;f;FRMLV;MLV;t;;f;8704948;t;;f;FRCHE;t;;f;;f;;f;8704948;f;MLV;t;;f;;;;f;;f;8700635;f;;f;FRMLV;f;;f;t;;Disneyland Paris;Disneyland Paris;Disneyland Paris;Disneyland Paris;Disneyland Paris;;Disneyland Paris;Disneyland Paris;Disneyland Paris;Disneyland Paris;ディズニーランド・パリ;디즈니 랜드 파리;Disneyland Paris;Disneyland Paris;Диснейленд в Париже;Disneyland Paris;Disneyland Paris;巴黎迪士尼乐园;urn:trainline:public:nloc:csv4757;
4759;Montmélian;montmelian;8774118;87741181;45.503059;6.043289;;FR;Europe/Paris;f;f;f;t;f;f;FRMML;MML;t;;f;8700159;f;;f;;f;;f;;f;;f;8700159;f;;f;8774118;f;;;;f;;f;8700243;f;;f;FRMML;f;;f;f;;;;;;;;;;;;;;;;Монмельян;;;;urn:trainline:public:nloc:csv4759;
4760;Mont-sur-Meurthe;mont-sur-meurthe;8714114;87141143;48.5599456;6.4496444;4812;FR;Europe/Paris;f;t;f;t;f;f;FRMMT;MMT;t;;f;8702344;f;;f;;f;;f;;f;;f;8702344;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4760;
4762;Monnaie;monnaie;;;47.5000000000;0.7833330000;;FR;Europe/Paris;t;f;f;f;f;f;FRMNA;;t;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4762;
4764;Le Ménilot;le-menilot;8721494;87214940;48.222947;4.295324;;FR;Europe/Paris;f;f;f;t;f;f;FRMNL;;t;;f;8705177;f;;f;;f;;f;;f;;f;8705177;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4764;
4766;Mennessis;mennessis;8729643;87296434;49.6915989;3.2711145;;FR;Europe/Paris;f;f;f;t;f;f;FRMNS;MKI;t;;f;8701533;f;;f;;f;;f;;f;;f;8701533;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4766;
4767;Chaumont;chaumont;;;48.1166670000;5.1333330000;;FR;Europe/Paris;t;f;f;f;f;f;FRMNT;;t;;f;;f;;f;FRXCW;t;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;t;;;;;;;;;;;;ショーモン;;;;Шомон;;;;urn:trainline:public:nloc:csv4767;
4768;Chaumont Quartier Foch;chaumont-quartier-foch;8721506;87215061;48.090698;5.141506;4767;FR;Europe/Paris;f;f;f;t;f;f;FRTQF;;t;;f;8705144;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4768;
4769;Chaumont;chaumont;8714200;87142000;48.10976;5.13460;4767;FR;Europe/Paris;f;t;f;t;f;f;FRXCW;CHM;t;;f;8700051;f;;f;;f;;f;;f;;f;8700051;f;;f;;f;;;;f;;f;8700062;f;;f;FRXCW;f;;f;t;;;;;;;;;;;;ショーモン;;;;Шомон;;;;urn:trainline:public:nloc:csv4769;
4770;Chaumont Gendarmerie;chaumont-gendarmerie;8721704;87217042;48.098123;5.142836;4767;FR;Europe/Paris;f;f;f;t;f;f;FRTGD;;t;;f;8705145;f;;f;;f;;f;;f;;f;8705145;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;ショーモン;;;;Шомон;;;;urn:trainline:public:nloc:csv4770;
4771;Marnaval Église;marnaval-eglise;8710750;87107508;48.624729;4.9781;;FR;Europe/Paris;f;f;f;t;f;f;FRMNV;;t;;f;8705028;f;;f;;f;;f;;f;;f;8705028;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4771;
4773;Marnay-sur-Marne;marnay-sur-marne;8721503;87215038;48.0000000000;5.2333330000;;FR;Europe/Paris;f;f;f;t;f;f;FRMNY;;t;;f;8705142;f;;f;;f;;f;;f;;f;8705142;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4773;
4774;Moirans;moirans;;;45.3333330000;5.5666670000;;FR;Europe/Paris;t;f;f;f;f;f;FRMOA;;t;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Муаран;;;穆瓦朗;urn:trainline:public:nloc:csv4774;
4775;Mondoubleau Station Service;mondoubleau-station-service;8733263;87332635;47.97862;0.896224;4776;FR;Europe/Paris;f;f;f;t;f;f;FRMOB;;t;;f;8705325;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4775;
4776;Mondoubleau;mondoubleau;;;47.9833330000;0.9000000000;;FR;Europe/Paris;t;f;f;f;f;f;FRMOC;;t;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;蒙杜布洛;urn:trainline:public:nloc:csv4776;
4778;Mommenheim;mommenheim;8721214;87212142;48.7561587;7.6422273;;FR;Europe/Paris;f;f;f;t;f;f;FRMOH;MOH;t;;f;8700395;t;;f;;f;;f;;f;;f;8700395;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4778;
4779;Molsheim;molsheim;8721457;87214577;48.53705;7.50044;;FR;Europe/Paris;f;f;f;t;f;f;FRMOL;MOL;t;;f;8700394;f;;f;;f;;f;;f;;f;8700394;f;;f;;f;;;;f;;f;;f;;f;;f;;f;t;;;;;;;;;;;;モルスアイム;;;;Мольсайм;;;莫尔塞姆;urn:trainline:public:nloc:csv4779;
4782;Moret—Veneux-les-Sablons;moret-veneux-les-sablons;8768227;87682278;48.37838;2.79941;;FR;Europe/Paris;f;f;f;t;f;f;FRMOR;MOR;t;;f;8701643;f;;f;;f;;f;;f;;f;8701643;f;;f;;f;;;;f;;f;8700390;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4782;
4784;Motteville;motteville;8741128;87411280;49.6365717;0.8497988;;FR;Europe/Paris;f;f;f;t;f;f;FRMOT;MOT;t;;f;8704063;f;;f;;f;;f;;f;;f;8704063;f;;f;;f;;;;f;;f;8700836;f;;f;FRMOT;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4784;
